number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
2432,Reenable Specta integration,open,https://github.com/GraphiteEditor/Graphite/pull/2432,oscartbeaumont,,,8,2025-03-14T11:19:49Z,2025-06-28T13:25:58Z,,,Sí,This fixes the commented out Specta integration resolving the TODO comment.    It might be worth moving the type exporting code into the startup of the application if possible when doing a debug build so that you don't need to run `cargo test ...` to generate the bindings but I don't know enough about Graphite's setup to know where is best. I also suppose any Rust running in wasm would not be a good place for that as it won't have filesystem access so a better place may not exist.    TODO:   - [ ] Decide on approach   - [ ] Fix the errors with linter (we can do that from the Specta side)    Part of #1148
2429,"Can't connect ""Color Value"" node to ""Background"" input of an artboard",open,https://github.com/GraphiteEditor/Graphite/issues/2429,ladsko,Paper Cut,,3,2025-03-13T13:01:03Z,2025-03-14T10:01:21Z,,,No,"The artboard ""Background"" parameter input does not accept ""none"" as an input so the ""Unwrap""-node is needed to connect a ""Color Value"" node.  I do not think that it should be that way."
2410,Boolean operations support for cutting out and separating non-manifold paths,open,https://github.com/GraphiteEditor/Graphite/issues/2410,j-jasz,Graphics,,0,2025-03-08T16:55:40Z,2025-04-13T23:02:28Z,,,No,"This feature is similar to Boolean operation, but it would allow for cutting out or separating non-manifold paths with the other one.  An example use case could look like the following where the final result are lines that are in between color shapes. The lines also could be separated into 3 distinctive groups.  ![Image](https://github.com/user-attachments/assets/942b768b-ad14-4df2-ab86-b0c8ae72fd28) ![Image](https://github.com/user-attachments/assets/9e6d08f8-f155-4831-a3c4-04972dc6a65c)  "
2409,"Node for calculating the ""medial axis transform and ""straight skeleton""",open,https://github.com/GraphiteEditor/Graphite/issues/2409,j-jasz,"Help Wanted,Graphics",,2,2025-03-08T15:37:43Z,2025-04-28T09:12:47Z,,,No,https://en.wikipedia.org/wiki/Topological_skeleton?useskin=vector#/media/File:Skel.png https://scikit-image.org/docs/stable/auto_examples/edges/plot_skeleton.html  Vector straight skeletons can be used as efficient rigs for animating more complex 2D shapes. Skeleton rig will automatically have the most efficient amount of control points per shape.  In raster graphics MAT in a form of gradients are a great way of making various masks that are either very time consuming or impractical to do by hand. MAT-based masks are also very useful in making textures for 3D. An example of how this could work is Distance Map in GIMP: Filters -> Generic -> Distance Map
2408,Inherit Alpha and Alpha Lock,open,https://github.com/GraphiteEditor/Graphite/issues/2408,j-jasz,,,0,2025-03-08T15:12:33Z,2025-05-17T06:55:53Z,,,No,"Both function are very useful for digital painting and can speed up masking parts of the workflow significantly. They can be found in Krita as Layer options next to layer lock.  Inherit Alpha - lets create temporary mask from alpha channel of the layer below - this eliminates the need for manually creating a mask and editing the content of it.  Alpha Lock - lets lock existing alpha channel values while enabling editing/painting RGB values  I believe both can be implemented either as nodes, node parameters or in other non-destructive manner."
2406,Subdivide Path node,open,https://github.com/GraphiteEditor/Graphite/issues/2406,j-jasz,,,0,2025-03-08T13:44:48Z,2025-05-17T06:57:24Z,,,No,As the name suggests.  This could be implemented as a Subdivide Path node that takes path elements selections as an additional input.
2399,Flick panning,open,https://github.com/GraphiteEditor/Graphite/issues/2399,j-jasz,,,0,2025-03-07T23:28:09Z,2025-03-07T23:29:05Z,,,No,Add optional feature of flick panning.  Flick panning works in a similar way to regular panning with MMB or Space+LMB but the viewport glides for a certain length (or time) after the key release.  This feature lets very quickly navigate between different areas of the artwork without zooming out-and-in and is very helpful when working with the details or on projects with very large resolution.
2391,Box/lasso selection should be compatible with PTZ,open,https://github.com/GraphiteEditor/Graphite/issues/2391,Keavon,"Good First Issue,Paper Cut",,0,2025-03-07T07:55:58Z,2025-03-07T07:57:27Z,,,No,"Box selection with the Select tool and Path tool doesn't follow the canvas when panning (via the mouse vertical/horizontal scroll wheel) or zooming (with Ctrl + or Ctrl -). The starting point of the rectangle should be locked down to the canvas location, not follow the viewport. This works correctly with the auto-panning feature (dragging the box selection off the edges of the viewport), so that code can be referenced. The actual box selection must still be rounded to viewport coordinates so the box selection is drawn cleanly (without fuzzy antialiasing). The video below shows the incorrect present behavior.  https://github.com/user-attachments/assets/6687128d-0123-4feb-bd10-88c36440971d  Discussion in this Discord thread: https://discord.com/channels/731730685944922173/1321358747133677599"
2386,Rename `responses` to `messages` throughout the message handlers,open,https://github.com/GraphiteEditor/Graphite/issues/2386,Keavon,,Keavon,0,2025-03-07T03:28:52Z,2025-03-07T03:28:52Z,,,No,This is a cleanup item for @Keavon to complete.
2385,Revise the styling of nodes in different states within the graph,open,https://github.com/GraphiteEditor/Graphite/issues/2385,Keavon,Design,Keavon,0,2025-03-07T03:27:31Z,2025-03-07T03:27:31Z,,,No,Hidden and selected nodes look too similar:  https://github.com/user-attachments/assets/ac70c787-cf2b-4984-96a4-f65d19eee412  Nodes also don't show up very well when overlaid over the artwork (especially when it's light colored) at lower values of the ![Image](https://github.com/user-attachments/assets/b3aa0a51-34ca-4f63-b404-23265cd33dac) slider.  This requires design work by @Keavon.
2384,Hide the window title if there isn't enough room to display it,open,https://github.com/GraphiteEditor/Graphite/issues/2384,Keavon,Web,Keavon,0,2025-03-07T03:24:42Z,2025-03-07T03:24:42Z,,,No,This requires some advanced CSS tricks to implement this cleanly. JS isn't the preferred solution. @Keavon will do this and it's likely not a good issue for others to work on for that reason.  ![Image](https://github.com/user-attachments/assets/36d46754-31a9-4d98-9878-6c58528475dc)
2383,Add a preference for the size of vector point anchor/handle manipulators,open,https://github.com/GraphiteEditor/Graphite/issues/2383,Keavon,Paper Cut,,0,2025-03-07T03:22:35Z,2025-03-07T03:22:35Z,,,No,"This isn't a priority and it will add a maintenance burden so this isn't suggested for completion in 2025, but at some later point in time once it's likely to benefit enough users to be worthwhile."
2382,The pressed Spacebar should show an open hand cursor before click-dragging makes it a closed hand,open,https://github.com/GraphiteEditor/Graphite/issues/2382,Keavon,Good First Issue,,0,2025-03-07T03:18:03Z,2025-03-07T03:18:03Z,,,No,"When holding space (but not dragging), the cursor should show the open hand icon (then switch to the currently-implemented closed hand while mousedown/dragging). Be careful to test in all the cases throughout the editor experience that this meets the desired behavior."
2380,Replace the FontInput component with the generalized MenuList component,open,https://github.com/GraphiteEditor/Graphite/issues/2380,Keavon,Web,Keavon,0,2025-03-07T02:39:41Z,2025-03-07T02:39:41Z,,,No,Cleanup work for @Keavon to do. This is a prerequisite for #2125 and #1340.
2379,"Locally ""peeking through"" the overlaid node graph to view the artwork underneath",open,https://github.com/GraphiteEditor/Graphite/issues/2379,Keavon,Design,,0,2025-03-07T02:36:04Z,2025-03-07T02:36:04Z,,,No,"A future feature for the node graph: hold <kbd>Space</kbd> to pan as well as display a bubble/magnifying glass sort of circle to show through the node graph fade to the underlying image without being darkened. Useful for viewing correct colors and stuff in a certain area, without adjusting the full ![Image](https://github.com/user-attachments/assets/01ec0e13-7290-412c-bd1c-d81d0e0c9f6c) widget value or hiding and showing the graph."
2378,Fix and reenable the panic proxy to make debugging crashes a little easier,open,https://github.com/GraphiteEditor/Graphite/issues/2378,Keavon,Web,Keavon,0,2025-03-07T02:33:17Z,2025-03-07T02:33:17Z,,,No,This is a task for @Keavon to return to at some point.
2377,Lock axis when panning,open,https://github.com/GraphiteEditor/Graphite/issues/2377,Keavon,Good First Issue,,0,2025-03-07T02:31:55Z,2025-03-07T02:31:55Z,,,No,"While panning the canvas (with MMB+drag or Space+drag), add support for locking to the X or Y axis with the Shift modifier key held down.  If the viewport is tilted (with Alt+MMB drag or Alt+Space+LMB drag), it should remain aligned with the X and Y axes of the viewport not the tilted document."
2376,Make modal interaction states take exclusive control over inputs,open,https://github.com/GraphiteEditor/Graphite/issues/2376,Keavon,Architecture,,1,2025-03-07T02:28:05Z,2025-03-07T02:29:49Z,,,No,"All keys should be blocked from going to other things (global shortcuts, switching tools, etc.) while a modal action is ongoing (a modal action includes dragging with a tool, G/R/S, etc.).  This will fix a very various bugs/edge cases where an ongoing interaction state can be interrupted by pressing a random key, such as one that might group the selected layers or change tools.  *Not a good beginner issue.*"
2375,Make it possible to snap the pivot gizmo when dragging it,open,https://github.com/GraphiteEditor/Graphite/issues/2375,Keavon,,,0,2025-03-07T02:24:52Z,2025-03-07T02:24:52Z,,,No,Soft blocked on #2225.
2374,Nudge-scaling of points with the Path tool,open,https://github.com/GraphiteEditor/Graphite/issues/2374,Keavon,Good First Issue,,0,2025-03-07T02:20:15Z,2025-04-03T08:04:04Z,,,No,"With a group of points selected, we'd like to be able to use nudge-scaling to resize their bounding box.  Nudge scaling is when, in the Select tool, you hold <kbd>Alt</kbd> when nudging with the arrow keys to resize by nudging only the bottom and right (or instead, top and left if <kbd>Ctrl</kbd> is also pressed) edge while keeping the opposite edges of the bounding box stationary, thereby resizing the shape.  This feature should create a bounding box of all selected points, in document space coordinates. Points at the very top and left of the bounds should be unaffected, and points at the very bottom and left should be nudged the full amount, with intermediate points scaling proportionally. This would be equivalent to scaling them with GRS's <kbd>S</kbd> if you were able to set the pivot to the top left of the combined points' bounding box. Handles of points should behave as <kbd>S</kbd> scaling does presently.  ---  https://github.com/user-attachments/assets/2e4cc512-8614-46d0-befa-f7d3e5253428  At the very end, I'm scaling those points (with the `S` key followed by `X`) as a means of illustrating the desired equivalent behavior for nudge scaling.  Arrow keys are used for nudging. In the Select tool, it moves the object. In the Path tool, it moves the points. When you add the Alt modifier key, it performs nudge scaling instead of nudging. But it's not implemented in the Path tool."
